label,seed,target_token,target_bucket,target_rank,settled_synergy_at_mask
hebbian,2,1980,q1_most_frequent,2034,0.193463
hebbian,2,7,q1_most_frequent,2,0.289754
hebbian,2,315,q1_most_frequent,475,0.259975
hebbian,2,996,q1_most_frequent,1449,0.251620
hebbian,2,12,q1_most_frequent,4,0.293793
hebbian,2,959,q1_most_frequent,584,0.258073
hebbian,2,4,q1_most_frequent,6,0.281941
hebbian,2,958,q1_most_frequent,371,0.268595
hebbian,2,15,q1_most_frequent,38,0.276155
hebbian,2,3,q1_most_frequent,1,0.319008
hebbian,2,810,q1_most_frequent,1285,0.247164
hebbian,2,557,q1_most_frequent,850,0.253880
hebbian,2,1560,q1_most_frequent,348,0.256716
hebbian,2,631,q1_most_frequent,23,0.289882
hebbian,2,11,q1_most_frequent,52,0.277843
hebbian,2,2,q1_most_frequent,0,0.336465
hebbian,2,11,q1_most_frequent,52,0.277815
hebbian,2,427,q1_most_frequent,125,0.268315
hebbian,2,4,q1_most_frequent,6,0.281946
hebbian,2,8,q1_most_frequent,41,0.278371
hebbian,2,1631,q1_most_frequent,1473,0.245101
hebbian,2,5,q1_most_frequent,3,0.291747
hebbian,2,46,q1_most_frequent,226,0.267576
hebbian,2,18,q1_most_frequent,29,0.277952
hebbian,2,727,q1_most_frequent,1855,0.223823
hebbian,2,15,q1_most_frequent,38,0.276271
hebbian,2,294,q1_most_frequent,1060,0.257145
hebbian,2,445,q1_most_frequent,1116,0.246996
hebbian,2,9,q1_most_frequent,39,0.272765
hebbian,2,238,q1_most_frequent,1187,0.249038
hebbian,2,2,q1_most_frequent,0,0.336499
hebbian,2,219,q1_most_frequent,1121,0.254143
hebbian,2,3,q1_most_frequent,1,0.319033
hebbian,2,340,q1_most_frequent,934,0.252462
hebbian,2,4,q1_most_frequent,6,0.281945
hebbian,2,40,q1_most_frequent,48,0.279185
hebbian,2,477,q1_most_frequent,1687,0.246552
hebbian,2,72,q1_most_frequent,82,0.250326
hebbian,2,29,q1_most_frequent,104,0.272951
hebbian,2,271,q1_most_frequent,574,0.251643
hebbian,2,37,q1_most_frequent,478,0.253823
hebbian,2,6,q1_most_frequent,8,0.295121
hebbian,2,45,q1_most_frequent,410,0.256180
hebbian,2,131,q1_most_frequent,84,0.281225
hebbian,2,573,q1_most_frequent,1895,0.234168
hebbian,2,207,q1_most_frequent,693,0.248815
hebbian,2,6,q1_most_frequent,8,0.295229
hebbian,2,3,q1_most_frequent,1,0.318907
hebbian,2,342,q1_most_frequent,129,0.282089
hebbian,2,3,q1_most_frequent,1,0.318987
hebbian,2,454,q1_most_frequent,2012,0.201804
hebbian,2,3,q1_most_frequent,1,0.318923
hebbian,2,2,q1_most_frequent,0,0.336514
hebbian,2,17,q1_most_frequent,16,0.275474
hebbian,2,5,q1_most_frequent,3,0.291646
hebbian,2,74,q1_most_frequent,986,0.252917
hebbian,2,16,q1_most_frequent,10,0.282711
hebbian,2,2,q1_most_frequent,0,0.336510
hebbian,2,2,q1_most_frequent,0,0.336530
hebbian,2,2,q1_most_frequent,0,0.336667
hebbian,2,15,q1_most_frequent,37,0.276467
hebbian,2,575,q1_most_frequent,1028,0.254130
hebbian,2,229,q1_most_frequent,589,0.261315
hebbian,2,2,q1_most_frequent,0,0.336460
hebbian,2,205,q1_most_frequent,742,0.247881
hebbian,2,213,q1_most_frequent,1245,0.249452
hebbian,2,23,q1_most_frequent,36,0.286064
hebbian,2,30,q1_most_frequent,32,0.276127
hebbian,2,459,q1_most_frequent,510,0.264029
hebbian,2,3,q1_most_frequent,1,0.319135
hebbian,2,13,q1_most_frequent,5,0.294310
hebbian,2,12,q1_most_frequent,4,0.293940
hebbian,2,15,q1_most_frequent,37,0.276383
hebbian,2,7,q1_most_frequent,2,0.289591
hebbian,2,282,q1_most_frequent,614,0.276952
hebbian,2,7,q1_most_frequent,2,0.289670
hebbian,2,6,q1_most_frequent,8,0.295248
hebbian,2,237,q1_most_frequent,1492,0.239641
hebbian,2,6,q1_most_frequent,8,0.295365
hebbian,2,940,q1_most_frequent,1828,0.237514
hebbian,2,185,q1_most_frequent,672,0.262549
hebbian,2,2,q1_most_frequent,0,0.336507
hebbian,2,1838,q1_most_frequent,951,0.261748
hebbian,2,6,q1_most_frequent,8,0.295068
hebbian,2,2,q1_most_frequent,0,0.336712
hebbian,2,13,q1_most_frequent,5,0.294409
hebbian,2,1667,q1_most_frequent,1541,0.237985
hebbian,2,3,q1_most_frequent,1,0.318909
hebbian,2,112,q1_most_frequent,1476,0.251988
hebbian,2,353,q1_most_frequent,594,0.259492
hebbian,2,346,q1_most_frequent,1419,0.231491
hebbian,2,2,q1_most_frequent,0,0.336564
hebbian,2,23,q1_most_frequent,36,0.285774
hebbian,2,5,q1_most_frequent,3,0.291663
hebbian,2,112,q1_most_frequent,1475,0.251894
hebbian,2,40,q1_most_frequent,48,0.279149
hebbian,2,478,q1_most_frequent,1140,0.248255
hebbian,2,524,q1_most_frequent,455,0.269514
hebbian,2,38,q1_most_frequent,34,0.271466
hebbian,2,32,q1_most_frequent,108,0.259519
hebbian,2,2,q1_most_frequent,0,0.336480
hebbian,2,40,q1_most_frequent,48,0.279138
hebbian,2,19,q1_most_frequent,14,0.277674
hebbian,2,2,q1_most_frequent,0,0.336643
hebbian,2,485,q1_most_frequent,1932,0.228983
hebbian,2,3,q1_most_frequent,1,0.319033
hebbian,2,50,q1_most_frequent,50,0.286785
hebbian,2,9,q1_most_frequent,39,0.272734
hebbian,2,233,q1_most_frequent,96,0.272328
hebbian,2,88,q1_most_frequent,75,0.272726
hebbian,2,2,q1_most_frequent,0,0.336452
hebbian,2,109,q1_most_frequent,1647,0.239060
hebbian,2,134,q1_most_frequent,82,0.274069
hebbian,2,218,q1_most_frequent,103,0.268728
hebbian,2,3,q1_most_frequent,1,0.319013
hebbian,2,2,q1_most_frequent,0,0.336510
hebbian,2,13,q1_most_frequent,5,0.294188
hebbian,2,7,q1_most_frequent,2,0.289675
hebbian,2,4,q1_most_frequent,6,0.281993
hebbian,2,5,q1_most_frequent,3,0.291744
hebbian,2,911,q1_most_frequent,1630,0.245722
hebbian,2,85,q1_most_frequent,458,0.260453
hebbian,2,335,q1_most_frequent,619,0.245043
hebbian,2,105,q1_most_frequent,33,0.269075
hebbian,2,3,q1_most_frequent,1,0.319027
hebbian,2,432,q1_most_frequent,345,0.250995
hebbian,2,30,q1_most_frequent,32,0.276145
hebbian,2,34,q1_most_frequent,20,0.287175
hebbian,2,22,q1_most_frequent,17,0.283786
hebbian,2,2,q1_most_frequent,0,0.336684
hebbian,2,55,q1_most_frequent,499,0.265266
hebbian,2,49,q1_most_frequent,72,0.262985
hebbian,2,7,q1_most_frequent,2,0.289904
hebbian,2,2,q1_most_frequent,0,0.336758
hebbian,2,9,q1_most_frequent,39,0.272603
hebbian,2,3,q1_most_frequent,1,0.319095
hebbian,2,3,q1_most_frequent,1,0.318983
hebbian,2,95,q1_most_frequent,44,0.296196
hebbian,2,1163,q1_most_frequent,1974,0.219662
hebbian,2,1384,q1_most_frequent,1285,0.236304
hebbian,2,184,q1_most_frequent,128,0.259486
hebbian,2,292,q1_most_frequent,222,0.269388
hebbian,2,65,q1_most_frequent,155,0.258463
hebbian,2,2,q1_most_frequent,0,0.336514
hebbian,2,2,q1_most_frequent,0,0.336567
hebbian,2,35,q1_most_frequent,184,0.269780
hebbian,2,1437,q1_most_frequent,1040,0.248134
hebbian,2,173,q1_most_frequent,732,0.245909
hebbian,2,661,q1_most_frequent,1210,0.245883
hebbian,2,601,q1_most_frequent,890,0.242728
hebbian,2,1006,q1_most_frequent,432,0.259310
hebbian,2,545,q1_most_frequent,307,0.266021
hebbian,2,5,q1_most_frequent,3,0.291731
hebbian,2,285,q1_most_frequent,1212,0.250461
hebbian,2,4,q1_most_frequent,6,0.281977
hebbian,2,8,q1_most_frequent,44,0.278555
hebbian,2,734,q1_most_frequent,1351,0.238182
hebbian,2,298,q1_most_frequent,696,0.260473
hebbian,2,153,q1_most_frequent,626,0.263885
hebbian,2,24,q1_most_frequent,69,0.275115
hebbian,2,142,q1_most_frequent,492,0.260850
hebbian,2,18,q1_most_frequent,29,0.277888
hebbian,2,1068,q1_most_frequent,165,0.272103
hebbian,2,287,q1_most_frequent,147,0.272950
hebbian,2,1376,q1_most_frequent,1678,0.241104
hebbian,2,103,q1_most_frequent,350,0.256784
hebbian,2,22,q1_most_frequent,17,0.283642
hebbian,2,2,q1_most_frequent,0,0.336431
hebbian,2,122,q1_most_frequent,1474,0.244567
hebbian,2,18,q1_most_frequent,29,0.277961
hebbian,2,2,q1_most_frequent,0,0.336395
hebbian,2,68,q1_most_frequent,58,0.289730
hebbian,2,111,q1_most_frequent,518,0.247471
hebbian,2,8,q1_most_frequent,41,0.278402
hebbian,2,149,q1_most_frequent,707,0.265088
hebbian,2,580,q1_most_frequent,1635,0.232630
hebbian,2,11,q1_most_frequent,52,0.277735
hebbian,2,5,q1_most_frequent,3,0.291706
hebbian,2,564,q1_most_frequent,110,0.259325
hebbian,2,757,q1_most_frequent,110,0.273254
hebbian,2,1936,q1_most_frequent,1384,0.245370
hebbian,2,16,q1_most_frequent,10,0.282768
hebbian,2,9,q1_most_frequent,39,0.272774
hebbian,2,19,q1_most_frequent,14,0.277654
hebbian,2,34,q1_most_frequent,20,0.287180
hebbian,2,19,q1_most_frequent,14,0.277587
hebbian,2,519,q1_most_frequent,1990,0.222027
hebbian,2,4,q1_most_frequent,6,0.282001
hebbian,2,1836,q1_most_frequent,1451,0.239825
hebbian,2,2,q1_most_frequent,0,0.336518
hebbian,2,61,q1_most_frequent,149,0.267947
hebbian,2,9,q1_most_frequent,39,0.272593
hebbian,2,71,q1_most_frequent,335,0.257192
hebbian,2,94,q1_most_frequent,230,0.266516
hebbian,2,215,q1_most_frequent,371,0.256530
hebbian,2,10,q1_most_frequent,7,0.284565
hebbian,2,8,q1_most_frequent,42,0.278512
hebbian,2,15,q1_most_frequent,37,0.276374
hebbian,2,804,q1_most_frequent,991,0.250108
hebbian,2,29,q1_most_frequent,101,0.272817
hebbian,2,256,q1_most_frequent,1585,0.240131
hebbian,2,2,q1_most_frequent,0,0.336595
hebbian,2,1923,q1_most_frequent,1537,0.244896
hebbian,2,14,q1_most_frequent,42,0.270578
hebbian,2,450,q1_most_frequent,1552,0.246586
hebbian,2,48,q1_most_frequent,106,0.273539
hebbian,2,5,q1_most_frequent,3,0.291665
hebbian,2,191,q1_most_frequent,370,0.252747
hebbian,2,19,q1_most_frequent,14,0.277488
hebbian,2,676,q1_most_frequent,1544,0.233470
hebbian,2,264,q1_most_frequent,1182,0.246038
hebbian,2,53,q1_most_frequent,162,0.272362
hebbian,2,4,q1_most_frequent,6,0.281993
hebbian,2,443,q1_most_frequent,537,0.263198
hebbian,2,23,q1_most_frequent,36,0.285897
hebbian,2,44,q1_most_frequent,31,0.273114
hebbian,2,631,q1_most_frequent,24,0.289834
hebbian,2,22,q1_most_frequent,17,0.283808
hebbian,2,2,q1_most_frequent,0,0.336676
hebbian,2,8,q1_most_frequent,41,0.278425
hebbian,2,137,q1_most_frequent,467,0.269721
hebbian,2,46,q1_most_frequent,226,0.267681
hebbian,2,7,q1_most_frequent,2,0.289929
hebbian,2,42,q1_most_frequent,86,0.252312
hebbian,2,9,q1_most_frequent,39,0.272649
hebbian,2,2,q1_most_frequent,0,0.336507
hebbian,2,123,q1_most_frequent,251,0.262216
hebbian,2,683,q1_most_frequent,1464,0.249614
hebbian,2,16,q1_most_frequent,10,0.282843
hebbian,2,4,q1_most_frequent,6,0.281972
hebbian,2,5,q1_most_frequent,3,0.291599
hebbian,2,1498,q1_most_frequent,167,0.268481
hebbian,2,202,q1_most_frequent,385,0.257479
hebbian,2,8,q1_most_frequent,41,0.278369
hebbian,2,784,q1_most_frequent,392,0.274378
hebbian,2,130,q1_most_frequent,74,0.268962
hebbian,3,27,q1_most_frequent,50,0.317284
hebbian,3,27,q1_most_frequent,341,0.111522
hebbian,3,1002,q1_most_frequent,1965,0.271016
hebbian,3,586,q1_most_frequent,449,0.165263
hebbian,3,314,q1_most_frequent,2002,0.260714
hebbian,3,57,q1_most_frequent,1548,0.270626
hebbian,3,6,q1_most_frequent,2,0.139470
hebbian,3,49,q1_most_frequent,75,0.324401
hebbian,3,183,q1_most_frequent,498,0.301222
hebbian,3,81,q1_most_frequent,519,0.118200
hebbian,3,748,q1_most_frequent,1569,0.227439
hebbian,3,14,q1_most_frequent,27,0.329420
hebbian,3,29,q1_most_frequent,253,0.112682
hebbian,3,2,q1_most_frequent,0,0.251594
hebbian,3,546,q1_most_frequent,2038,0.060181
hebbian,3,1285,q1_most_frequent,1627,0.098017
hebbian,3,1544,q1_most_frequent,1786,0.261468
hebbian,3,339,q1_most_frequent,241,0.308808
hebbian,3,1789,q1_most_frequent,1572,0.284838
hebbian,3,5,q1_most_frequent,2,0.177639
hebbian,3,204,q1_most_frequent,246,0.315922
hebbian,3,212,q1_most_frequent,213,0.329435
hebbian,3,156,q1_most_frequent,1795,0.101942
hebbian,3,2,q1_most_frequent,0,0.158343
hebbian,3,1485,q1_most_frequent,1703,0.114775
hebbian,3,35,q1_most_frequent,129,0.319939
hebbian,3,3,q1_most_frequent,374,0.126573
hebbian,3,135,q1_most_frequent,37,0.220239
hebbian,3,430,q1_most_frequent,129,0.126066
hebbian,3,4,q1_most_frequent,6,0.354351
hebbian,3,153,q1_most_frequent,154,0.298802
hebbian,3,5,q1_most_frequent,2,0.391968
hebbian,3,5,q1_most_frequent,2,0.291985
hebbian,3,576,q1_most_frequent,370,0.304322
hebbian,3,113,q1_most_frequent,54,0.277196
hebbian,3,2,q1_most_frequent,0,0.224250
hebbian,3,289,q1_most_frequent,44,0.304904
hebbian,3,1973,q1_most_frequent,849,0.297986
hebbian,3,2,q1_most_frequent,0,0.284536
hebbian,3,7,q1_most_frequent,4,0.345343
hebbian,3,197,q1_most_frequent,130,0.180048
hebbian,3,14,q1_most_frequent,27,0.329925
hebbian,3,6,q1_most_frequent,1,0.397633
hebbian,3,764,q1_most_frequent,1467,0.181201
hebbian,3,2,q1_most_frequent,0,0.167912
hebbian,3,21,q1_most_frequent,10,0.223846
hebbian,3,253,q1_most_frequent,749,0.311731
hebbian,3,2,q1_most_frequent,0,0.162346
hebbian,3,309,q1_most_frequent,937,0.300057
hebbian,3,22,q1_most_frequent,433,0.112233
hebbian,3,5,q1_most_frequent,2,0.391938
hebbian,3,10,q1_most_frequent,13,0.356135
hebbian,3,628,q1_most_frequent,1072,0.289086
hebbian,3,170,q1_most_frequent,1057,0.166915
hebbian,3,37,q1_most_frequent,15,0.336131
hebbian,3,79,q1_most_frequent,539,0.178755
hebbian,3,3,q1_most_frequent,3,0.377442
hebbian,3,4,q1_most_frequent,6,0.356234
hebbian,3,1702,q1_most_frequent,1865,0.110540
hebbian,3,404,q1_most_frequent,911,0.300991
hebbian,3,449,q1_most_frequent,679,0.302194
hebbian,3,27,q1_most_frequent,49,0.316997
hebbian,3,2,q1_most_frequent,0,0.250905
hebbian,3,84,q1_most_frequent,221,0.219527
hebbian,3,430,q1_most_frequent,206,0.305290
hebbian,3,6,q1_most_frequent,1,0.383565
hebbian,3,310,q1_most_frequent,389,0.324263
hebbian,3,2,q1_most_frequent,0,0.161009
hebbian,3,57,q1_most_frequent,1445,0.252662
hebbian,3,2,q1_most_frequent,0,0.406007
hebbian,3,52,q1_most_frequent,124,0.306531
hebbian,3,13,q1_most_frequent,41,0.151261
hebbian,3,1369,q1_most_frequent,814,0.184930
hebbian,3,10,q1_most_frequent,73,0.134968
hebbian,3,141,q1_most_frequent,1730,0.277153
hebbian,3,395,q1_most_frequent,1072,0.296730
hebbian,3,1240,q1_most_frequent,117,0.311110
hebbian,3,647,q1_most_frequent,214,0.129955
hebbian,3,2,q1_most_frequent,0,0.403348
hebbian,3,780,q1_most_frequent,833,0.215181
hebbian,3,49,q1_most_frequent,75,0.322169
hebbian,3,10,q1_most_frequent,15,0.284860
hebbian,3,1813,q1_most_frequent,527,0.113856
hebbian,3,752,q1_most_frequent,881,0.236547
hebbian,3,21,q1_most_frequent,11,0.319934
hebbian,3,2,q1_most_frequent,0,0.242974
hebbian,3,732,q1_most_frequent,1695,0.208743
hebbian,3,9,q1_most_frequent,48,0.337145
hebbian,3,4,q1_most_frequent,6,0.358374
hebbian,3,669,q1_most_frequent,989,0.101293
hebbian,3,15,q1_most_frequent,17,0.355812
hebbian,3,276,q1_most_frequent,135,0.332509
hebbian,3,1646,q1_most_frequent,1942,0.261364
hebbian,3,112,q1_most_frequent,1358,0.298720
hebbian,3,7,q1_most_frequent,4,0.361641
hebbian,3,1010,q1_most_frequent,313,0.261206
hebbian,3,2,q1_most_frequent,0,0.187333
hebbian,3,10,q1_most_frequent,25,0.223739
hebbian,3,2,q1_most_frequent,0,0.405948
hebbian,3,741,q1_most_frequent,817,0.298077
hebbian,3,1068,q1_most_frequent,231,0.181702
hebbian,3,21,q1_most_frequent,6,0.128330
hebbian,3,2007,q1_most_frequent,1949,0.128957
hebbian,3,157,q1_most_frequent,1060,0.257298
hebbian,3,101,q1_most_frequent,743,0.126142
hebbian,3,2,q1_most_frequent,0,0.395424
hebbian,3,1773,q1_most_frequent,893,0.109197
hebbian,3,396,q1_most_frequent,1981,0.139753
hebbian,3,101,q1_most_frequent,311,0.319737
hebbian,3,828,q1_most_frequent,1095,0.169895
hebbian,3,6,q1_most_frequent,1,0.396387
hebbian,3,15,q1_most_frequent,17,0.342787
hebbian,3,2,q1_most_frequent,0,0.406309
hebbian,3,1709,q1_most_frequent,1850,0.288472
hebbian,3,219,q1_most_frequent,927,0.100820
hebbian,3,5,q1_most_frequent,1,0.158702
hebbian,3,177,q1_most_frequent,230,0.322372
hebbian,3,145,q1_most_frequent,489,0.151732
hebbian,3,32,q1_most_frequent,98,0.128714
hebbian,3,1403,q1_most_frequent,1564,0.288089
hebbian,3,32,q1_most_frequent,233,0.208602
hebbian,3,49,q1_most_frequent,73,0.328352
hebbian,3,1787,q1_most_frequent,1506,0.107070
hebbian,3,200,q1_most_frequent,564,0.114681
hebbian,3,4,q1_most_frequent,6,0.357442
hebbian,3,318,q1_most_frequent,934,0.301193
hebbian,3,24,q1_most_frequent,320,0.328678
hebbian,3,108,q1_most_frequent,84,0.331373
hebbian,3,11,q1_most_frequent,22,0.132470
hebbian,3,2,q1_most_frequent,0,0.163939
hebbian,3,4,q1_most_frequent,6,0.358073
hebbian,3,654,q1_most_frequent,510,0.116978
hebbian,3,42,q1_most_frequent,558,0.194794
hebbian,3,2,q1_most_frequent,0,0.160664
hebbian,3,2,q1_most_frequent,0,0.402733
hebbian,3,14,q1_most_frequent,25,0.315359
hebbian,3,3,q1_most_frequent,3,0.367390
hebbian,3,177,q1_most_frequent,541,0.124540
hebbian,3,17,q1_most_frequent,309,0.123332
hebbian,3,2,q1_most_frequent,0,0.157279
hebbian,3,304,q1_most_frequent,1172,0.298791
hebbian,3,17,q1_most_frequent,317,0.116602
hebbian,3,20,q1_most_frequent,203,0.113599
hebbian,3,152,q1_most_frequent,272,0.160275
hebbian,3,52,q1_most_frequent,84,0.326564
hebbian,3,1281,q1_most_frequent,1768,0.094218
hebbian,3,618,q1_most_frequent,706,0.122635
hebbian,3,615,q1_most_frequent,65,0.125723
hebbian,3,975,q1_most_frequent,1926,0.270031
hebbian,3,305,q1_most_frequent,363,0.128422
hebbian,3,8,q1_most_frequent,23,0.322547
hebbian,3,23,q1_most_frequent,97,0.135687
hebbian,3,279,q1_most_frequent,837,0.296230
hebbian,3,279,q1_most_frequent,1020,0.194417
hebbian,3,19,q1_most_frequent,104,0.320827
hebbian,3,2,q1_most_frequent,0,0.161280
hebbian,3,129,q1_most_frequent,274,0.302835
hebbian,3,711,q1_most_frequent,174,0.308808
hebbian,3,181,q1_most_frequent,490,0.312565
hebbian,3,99,q1_most_frequent,1569,0.156507
hebbian,3,601,q1_most_frequent,523,0.272007
hebbian,3,7,q1_most_frequent,7,0.145972
hebbian,3,205,q1_most_frequent,1857,0.157847
hebbian,3,11,q1_most_frequent,21,0.338569
hebbian,3,3,q1_most_frequent,3,0.375481
hebbian,3,7,q1_most_frequent,7,0.146326
hebbian,3,496,q1_most_frequent,913,0.313687
hebbian,3,1330,q1_most_frequent,1770,0.089765
hebbian,3,1611,q1_most_frequent,778,0.254534
hebbian,3,1360,q1_most_frequent,1249,0.298247
hebbian,3,312,q1_most_frequent,895,0.283868
hebbian,3,6,q1_most_frequent,1,0.397783
hebbian,3,88,q1_most_frequent,464,0.128223
hebbian,3,1853,q1_most_frequent,660,0.136677
hebbian,3,293,q1_most_frequent,1139,0.286362
hebbian,3,38,q1_most_frequent,331,0.119848
hebbian,3,586,q1_most_frequent,503,0.131137
hebbian,3,6,q1_most_frequent,1,0.397586
hebbian,3,51,q1_most_frequent,12,0.120179
hebbian,3,403,q1_most_frequent,714,0.306592
hebbian,3,8,q1_most_frequent,22,0.322240
hebbian,3,5,q1_most_frequent,1,0.165981
hebbian,3,8,q1_most_frequent,21,0.282986
hebbian,3,278,q1_most_frequent,189,0.310773
hebbian,3,910,q1_most_frequent,1761,0.094989
hebbian,3,81,q1_most_frequent,565,0.111588
hebbian,3,4,q1_most_frequent,6,0.358268
hebbian,3,44,q1_most_frequent,449,0.315852
hebbian,3,356,q1_most_frequent,271,0.126528
hebbian,3,358,q1_most_frequent,987,0.288240
hebbian,3,49,q1_most_frequent,102,0.213321
hebbian,3,12,q1_most_frequent,37,0.225065
hebbian,3,270,q1_most_frequent,964,0.170140
hebbian,3,649,q1_most_frequent,572,0.305579
hebbian,3,1136,q1_most_frequent,986,0.110448
hebbian,3,32,q1_most_frequent,185,0.302090
hebbian,3,36,q1_most_frequent,26,0.337986
hebbian,3,996,q1_most_frequent,1871,0.096800
hebbian,3,33,q1_most_frequent,10,0.327561
hebbian,3,26,q1_most_frequent,298,0.193806
hebbian,3,13,q1_most_frequent,5,0.359355
hebbian,3,1768,q1_most_frequent,461,0.125133
hebbian,3,2005,q1_most_frequent,1367,0.297777
hebbian,3,559,q1_most_frequent,1667,0.286332
hebbian,3,37,q1_most_frequent,93,0.131559
hebbian,3,19,q1_most_frequent,157,0.220976
hebbian,3,2004,q1_most_frequent,1395,0.295977
hebbian,3,756,q1_most_frequent,426,0.156022
hebbian,3,648,q1_most_frequent,398,0.315529
hebbian,3,29,q1_most_frequent,250,0.112947
hebbian,3,12,q1_most_frequent,22,0.332212
hebbian,3,489,q1_most_frequent,1412,0.291060
hebbian,3,406,q1_most_frequent,125,0.318728
hebbian,3,133,q1_most_frequent,682,0.305875
hebbian,3,134,q1_most_frequent,811,0.120640
hebbian,3,862,q1_most_frequent,1995,0.261828
hebbian,3,26,q1_most_frequent,231,0.251269
hebbian,3,2,q1_most_frequent,0,0.157037
hebbian,3,7,q1_most_frequent,7,0.145922
hebbian,3,443,q1_most_frequent,1216,0.292251
hebbian,3,90,q1_most_frequent,68,0.329548
hebbian,3,2,q1_most_frequent,0,0.395001
hebbian,3,5,q1_most_frequent,2,0.389829
hebbian,3,15,q1_most_frequent,17,0.345839
hebbian,3,73,q1_most_frequent,11,0.299152
hebbian,3,56,q1_most_frequent,326,0.304757
hebbian,3,76,q1_most_frequent,657,0.307159
hebbian,3,18,q1_most_frequent,142,0.159520
hebbian,3,1518,q1_most_frequent,1990,0.187791
hebbian,3,2,q1_most_frequent,0,0.353606
hebbian,3,112,q1_most_frequent,1619,0.267242
hebbian,3,99,q1_most_frequent,1498,0.105816
hebbian,3,5,q1_most_frequent,2,0.391809
hebbian,3,219,q1_most_frequent,1312,0.290975
hebbian,3,489,q1_most_frequent,1199,0.113618
hebbian,3,110,q1_most_frequent,86,0.312901
hebbian,3,14,q1_most_frequent,408,0.110121
hebbian,3,796,q1_most_frequent,1275,0.269305
hebbian,3,654,q1_most_frequent,286,0.321062
hebbian,3,4,q1_most_frequent,6,0.358104
hebbian,3,904,q1_most_frequent,1895,0.101597
hebbian,3,36,q1_most_frequent,64,0.247901
